,Agency_Text,Sex_Code_Text,Ethnic_Code_Text,DateOfBirth,ScaleSet_ID,AssessmentReason,Language,LegalStatus,CustodyStatus,MaritalStatus,Screening_Date,RecSupervisionLevel,Scale_ID,ScoreText
15234,PRETRIAL,1,African-American,380559336,22,Intake,English,Pretrial,Jail Inmate,Single,1360028406,1,8,Low
15235,PRETRIAL,1,African-American,445821008,22,Intake,English,Pretrial,Jail Inmate,Single,1367117361,1,8,Low
15236,PRETRIAL,0,African-American,796212473,22,Intake,English,Pretrial,Pretrial Defendant,Single,1416584464,3,8,High
15237,PRETRIAL,1,African-American,768520386,22,Intake,English,Pretrial,Pretrial Defendant,Single,1394419290,3,8,High
15238,PRETRIAL,1,African-American,543185509,22,Intake,English,Pretrial,Pretrial Defendant,Single,1415992573,1,8,Low
15239,Probation,1,Caucasian,-116427228,22,Intake,English,Post Sentence,Probation,Married,1374213344,1,8,Low
15240,PRETRIAL,1,African-American,663919958,22,Intake,English,Pretrial,Jail Inmate,Single,1414259324,3,8,High
15241,PRETRIAL,1,African-American,654215388,22,Intake,English,Post Sentence,Probation,Single,1368606301,1,8,Low
15242,PRETRIAL,1,African-American,632157009,22,Intake,English,Pretrial,Pretrial Defendant,Single,1418855422,1,8,Medium
15243,Probation,1,Hispanic,470969126,22,Intake,English,Post Sentence,Probation,Single,1371759532,1,8,Medium
15244,PRETRIAL,1,Caucasian,-162819496,22,Intake,English,Pretrial,Jail Inmate,Married,1385343576,1,8,Low
15245,PRETRIAL,1,Caucasian,-13235714,22,Intake,English,Pretrial,Pretrial Defendant,Married,1365920515,1,8,Low
15246,PRETRIAL,1,Caucasian,630981868,22,Intake,English,Pretrial,Pretrial Defendant,Single,1394716652,1,8,Low
15247,PRETRIAL,1,African-American,765689422,22,Intake,English,Post Sentence,Probation,Single,1392541713,2,8,Medium
15248,PRETRIAL,1,African-American,657689536,22,Intake,English,Pretrial,Jail Inmate,Single,1363172978,1,8,Medium
15249,PRETRIAL,1,Caucasian,528908422,22,Intake,English,Pretrial,Pretrial Defendant,Single,1416621718,1,8,Low
15250,PRETRIAL,0,African-American,651410733,22,Intake,English,Pretrial,Jail Inmate,Single,1387971676,1,8,Low
15251,Probation,0,Caucasian,-167907815,22,Intake,English,Post Sentence,Probation,Single,1358006392,1,8,Low
15252,Probation,1,Hispanic,-253116487,22,Intake,English,Post Sentence,Probation,Married,1372484309,1,8,Low
15253,PRETRIAL,1,African-American,650947981,22,Intake,English,Pretrial,Jail Inmate,Single,1365753078,2,8,Medium
15254,PRETRIAL,1,African-American,538116914,22,Intake,English,Post Sentence,Pretrial Defendant,Single,1365053017,4,8,High
15255,PRETRIAL,1,Caucasian,-282170285,22,Intake,English,Pretrial,Jail Inmate,Married,1362720660,1,8,Low
15256,Probation,1,African-American,631350136,22,Intake,English,Post Sentence,Probation,Single,1393341347,2,8,Medium
15257,PRETRIAL,1,Caucasian,-32214332,22,Intake,English,Pretrial,Jail Inmate,Married,1366005969,1,8,Low
15258,PRETRIAL,1,African-American,499156687,22,Intake,English,Pretrial,Pretrial Defendant,Single,1363823010,2,8,Medium
15259,Probation,1,Hispanic,642968641,22,Intake,English,Post Sentence,Probation,Single,1375180669,1,8,Low
15260,PRETRIAL,1,African-American,742926901,22,Intake,English,Pretrial,Jail Inmate,Single,1364037069,4,8,High
15261,PRETRIAL,0,Caucasian,786499550,22,Intake,English,Post Sentence,Probation,Single,1397377335,2,8,Medium
15262,Probation,1,Caucasian,-771430257,22,Intake,English,Post Sentence,Probation,Divorced,1357231028,1,8,Low
15263,PRETRIAL,1,African-American,593290135,22,Intake,English,Post Sentence,Probation,Single,1371211006,2,8,Medium
15264,PRETRIAL,1,African-American,551140246,22,Intake,English,Pretrial,Jail Inmate,Single,1361352398,1,8,Low
15265,PRETRIAL,1,Caucasian,694576826,22,Intake,English,Post Sentence,Probation,Single,1370561875,1,8,Low
15266,PRETRIAL,1,African-American,398770045,22,Intake,English,Pretrial,Jail Inmate,Single,1358161003,1,8,Low
15267,Probation,0,Hispanic,578264238,22,Intake,English,Post Sentence,Probation,Single,1411598262,1,8,Medium
15268,PRETRIAL,1,Other,362698445,22,Intake,English,Pretrial,Jail Inmate,Single,1361549501,1,8,Low
15269,PRETRIAL,0,African-American,667995809,22,Intake,English,Post Sentence,Probation,Single,1400043321,3,8,Medium
15270,PRETRIAL,1,Caucasian,675919065,22,Intake,English,Pretrial,Pretrial Defendant,Single,1414142061,1,8,Low
15271,PRETRIAL,1,African-American,674688284,22,Intake,English,Pretrial,Jail Inmate,Single,1364772567,1,8,Low
15272,PRETRIAL,1,African-American,749800998,22,Intake,English,Pretrial,Jail Inmate,Single,1363209323,2,8,Medium
15273,PRETRIAL,0,African-American,595896274,22,Intake,English,Post Sentence,Probation,Single,1380302672,1,8,Medium
15274,PRETRIAL,1,Caucasian,249286,22,Intake,English,Pretrial,Jail Inmate,Single,1379982109,1,8,Low
15275,Probation,1,Caucasian,477312053,22,Intake,English,Post Sentence,Probation,Single,1366056249,2,8,Medium
15276,Probation,1,Caucasian,-32227030,22,Intake,English,Post Sentence,Probation,Single,1365187981,1,8,Low
15277,PRETRIAL,0,African-American,567305866,22,Intake,English,Pretrial,Jail Inmate,Single,1418320674,1,8,Low
15278,Probation,1,Hispanic,455816651,22,Intake,English,Post Sentence,Probation,Single,1372419809,1,8,Low
15279,PRETRIAL,1,Caucasian,463147257,22,Intake,English,Post Sentence,Probation,Single,1380024482,2,8,Medium
15280,Probation,1,Caucasian,624188239,22,Intake,English,Post Sentence,Probation,Single,1378841470,2,8,Medium
15281,PRETRIAL,0,Caucasian,-196098631,22,Intake,English,Post Sentence,Probation,Divorced,1392559342,1,8,Low
15282,PRETRIAL,1,Caucasian,-217127739,22,Intake,English,Pretrial,Jail Inmate,Married,1388846448,1,8,Low
15283,PRETRIAL,1,African-American,813137868,22,Intake,English,Pretrial,Jail Inmate,Single,1362477261,4,8,High
15284,PRETRIAL,1,African-American,638282329,22,Intake,English,Pretrial,Pretrial Defendant,Single,1368922699,1,8,Medium
15285,PRETRIAL,1,African-American,-29808469,22,Intake,English,Pretrial,Jail Inmate,Single,1418736586,1,8,Low
15286,PRETRIAL,1,African-American,690273067,22,Intake,English,Pretrial,Jail Inmate,Single,1411750147,3,8,Medium
15287,PRETRIAL,0,Caucasian,-110966329,22,Intake,English,Pretrial,Jail Inmate,Divorced,1391586342,1,8,Low
15288,PRETRIAL,1,Caucasian,-249974113,22,Intake,English,Pretrial,Jail Inmate,Married,1357852584,1,8,Low
15289,PRETRIAL,1,African-American,713872063,22,Intake,English,Pretrial,Pretrial Defendant,Single,1364126082,2,8,Medium
15290,PRETRIAL,1,African-American,714839900,22,Intake,English,Pretrial,Jail Inmate,Single,1363261963,1,8,Low
15291,PRETRIAL,1,African-American,255015418,22,Intake,English,Pretrial,Jail Inmate,Married,1366320524,1,8,Low
15292,PRETRIAL,0,Caucasian,477681681,22,Intake,English,Post Sentence,Probation,Single,1361304129,2,8,Medium
15293,Probation,1,Caucasian,204183286,22,Intake,English,Post Sentence,Probation,Single,1374769290,1,8,Low
15294,Probation,1,African-American,686970516,22,Intake,English,Post Sentence,Probation,Single,1375311372,1,8,Medium
15295,PRETRIAL,1,Caucasian,-572793914,22,Intake,English,Pretrial,Pretrial Defendant,Single,1416862167,1,8,Low
15296,PRETRIAL,1,African-American,492342438,22,Intake,English,Pretrial,Jail Inmate,Single,1363575627,4,8,High
15297,PRETRIAL,1,African-American,647154039,22,Intake,English,Pretrial,Jail Inmate,Single,1417694601,2,8,Medium
15298,PRETRIAL,1,African-American,519209822,22,Intake,English,Pretrial,Jail Inmate,Single,1416580460,4,8,High
15299,PRETRIAL,1,Caucasian,604817411,22,Intake,English,Post Sentence,Probation,Single,1370004761,2,8,Medium
15300,Probation,1,Hispanic,529176832,22,Intake,English,Post Sentence,Probation,Single,1359642789,3,8,High
15301,PRETRIAL,1,Caucasian,-46275206,22,Intake,English,Post Sentence,Probation,Divorced,1368934583,1,8,Low
15302,PRETRIAL,1,African-American,271161359,22,Intake,English,Pretrial,Jail Inmate,Married,1359767759,1,8,Low
15303,Probation,1,Hispanic,578563600,22,Intake,English,Other,Probation,Single,1379477513,1,8,Low
15304,Probation,1,African-American,452624868,22,Intake,English,Post Sentence,Probation,Single,1364375460,4,8,High
15305,PRETRIAL,1,African-American,658270284,22,Intake,English,Pretrial,Jail Inmate,Single,1356998400,1,8,Low
15306,PRETRIAL,0,African-American,559840688,22,Intake,English,Pretrial,Jail Inmate,Single,1414003966,3,8,High
15307,Probation,1,Hispanic,634012032,22,Intake,English,Post Sentence,Probation,Single,1376899291,1,8,Medium
15308,Probation,1,Caucasian,659714778,22,Intake,English,Post Sentence,Probation,Single,1372878923,2,8,Medium
15309,PRETRIAL,1,African-American,678725763,22,Intake,English,Pretrial,Jail Inmate,Single,1418111739,3,8,High
15310,Probation,1,Hispanic,-202564677,22,Intake,English,Post Sentence,Probation,Married,1385779712,1,8,Low
15311,Probation,1,African-American,541641108,22,Intake,English,Post Sentence,Probation,Single,1366846460,2,8,Medium
15312,PRETRIAL,1,Caucasian,763796569,22,Intake,English,Pretrial,Pretrial Defendant,Single,1385377769,1,8,Low
15313,PRETRIAL,0,Caucasian,-235272546,22,Intake,English,Post Sentence,Probation,Married,1385049677,1,8,Low
15314,PRETRIAL,1,African-American,674685475,22,Intake,English,Pretrial,Jail Inmate,Single,1361552043,1,8,Low
15315,PRETRIAL,1,Caucasian,635425599,22,Intake,English,Post Sentence,Probation,Single,1381069238,1,8,Low
15316,PRETRIAL,1,Caucasian,746403359,17,Intake,English,Post Sentence,Probation,Single,1399495638,4,8,High
15317,PRETRIAL,1,African-American,563101617,22,Intake,English,Pretrial,Jail Inmate,Single,1360145510,4,8,High
15318,Probation,1,Hispanic,562356063,22,Intake,English,Post Sentence,Probation,Single,1375469279,1,8,Low
15319,Probation,1,Hispanic,189102898,22,Intake,English,Other,Probation,Single,1375461680,1,8,Low
15320,PRETRIAL,1,African-American,472140450,22,Intake,English,Post Sentence,Probation,Single,1366037349,1,8,Low
15321,PRETRIAL,1,Caucasian,522858163,22,Intake,English,Pretrial,Jail Inmate,Single,1418439149,1,8,Low
15322,PRETRIAL,1,African-American,771560519,22,Intake,English,Post Sentence,Probation,Single,1386047179,4,8,High
15323,PRETRIAL,1,African-American,93117513,22,Intake,English,Pretrial,Jail Inmate,Single,1359811078,1,8,Low
15324,PRETRIAL,1,Caucasian,620480958,22,Intake,English,Post Sentence,Probation,Single,1366034904,1,8,Low
15325,PRETRIAL,1,African-American,585190533,22,Intake,English,Pretrial,Jail Inmate,Single,1413480250,1,8,Low
15326,Probation,1,African-American,555449222,22,Intake,English,Post Sentence,Probation,Single,1374313281,3,8,High
15327,Probation,1,African-American,485418512,22,Intake,English,Post Sentence,Probation,Single,1367847178,3,8,High
15328,PRETRIAL,1,African-American,513988472,22,Intake,English,Pretrial,Jail Inmate,Single,1360751981,1,8,Low
15329,PRETRIAL,1,Caucasian,-395088807,22,Intake,English,Post Sentence,Probation,Divorced,1369510644,1,8,Low
15330,Probation,1,Hispanic,588996204,22,Intake,English,Post Sentence,Probation,Single,1367360037,1,8,Medium
15331,PRETRIAL,1,African-American,-170632890,22,Intake,English,Pretrial,Jail Inmate,Single,1364221471,1,8,Low
15332,PRETRIAL,1,African-American,699828961,22,Intake,English,Pretrial,Jail Inmate,Single,1363673196,1,8,Low
15333,PRETRIAL,0,Caucasian,-325602492,22,Intake,English,Pretrial,Jail Inmate,Single,1392806967,1,8,Low
15334,Probation,1,Hispanic,-11615202,22,Intake,English,Post Sentence,Probation,Married,1374983724,1,8,Low
15335,PRETRIAL,1,African-American,641909409,22,Intake,English,Pretrial,Jail Inmate,Single,1366367238,1,8,Low
15336,PRETRIAL,1,African-American,146396541,22,Intake,English,Pretrial,Jail Inmate,Married,1416750141,1,8,Low
15337,Probation,1,African-American,624089506,22,Intake,English,Post Sentence,Probation,Single,1370175122,1,8,Medium
15338,PRETRIAL,1,African-American,380628628,22,Intake,English,Pretrial,Pretrial Defendant,Single,1414081910,1,8,Medium
15339,PRETRIAL,1,African-American,443160816,22,Intake,English,Pretrial,Jail Inmate,Single,1416034749,4,8,High
15340,PRETRIAL,1,Caucasian,536680497,22,Intake,English,Post Sentence,Probation,Single,1378390573,2,8,Medium
15341,Probation,1,Hispanic,617136937,22,Intake,English,Post Sentence,Probation,Single,1377438893,1,8,Medium
15342,Probation,1,African-American,-373873019,22,Intake,English,Post Sentence,Probation,Married,1368888157,1,8,Low
15343,PRETRIAL,1,African-American,298547380,22,Intake,English,Pretrial,Pretrial Defendant,Single,1414633295,1,8,Low
15344,PRETRIAL,1,Caucasian,-519477298,22,Intake,English,Pretrial,Jail Inmate,Married,1359912096,1,8,Low
15345,Probation,1,African-American,537622316,22,Intake,English,Post Sentence,Probation,Single,1397241111,1,8,Low
15346,PRETRIAL,1,African-American,766940993,22,Intake,English,Pretrial,Jail Inmate,Single,1406548392,3,8,High
15347,PRETRIAL,0,Caucasian,499979732,22,Intake,English,Pretrial,Pretrial Defendant,Single,1391808245,1,8,Low
15348,PRETRIAL,1,African-American,586863749,22,Intake,English,Pretrial,Jail Inmate,Single,1364903558,4,8,High
15349,Probation,1,African-American,773600312,22,Intake,English,Post Sentence,Probation,Single,1369039627,3,8,High
15350,Probation,1,Caucasian,136278512,22,Intake,English,Post Sentence,Probation,Married,1389350662,1,8,Low
15351,Probation,0,Caucasian,-418189995,22,Intake,English,Post Sentence,Probation,Divorced,1391902917,1,8,Low
15352,PRETRIAL,1,African-American,764572227,22,Intake,English,Pretrial,Jail Inmate,Single,1367700014,4,8,High
15353,Probation,1,African-American,746339730,22,Intake,English,Post Sentence,Probation,Single,1377418020,3,8,High
15354,PRETRIAL,1,African-American,761481061,22,Intake,English,Pretrial,Jail Inmate,Single,1359539186,2,8,Medium
15355,Probation,1,Hispanic,344054046,22,Intake,English,Post Sentence,Probation,Married,1379513016,1,8,Low
15356,PRETRIAL,1,African-American,549375530,22,Intake,English,Pretrial,Pretrial Defendant,Single,1416762362,4,8,High
15357,PRETRIAL,1,Caucasian,613017579,22,Intake,English,Pretrial,Pretrial Defendant,Single,1397981607,2,8,Medium
15358,PRETRIAL,1,Caucasian,-330941085,22,Intake,English,Pretrial,Jail Inmate,Single,1363078232,1,8,Low
15359,PRETRIAL,0,African-American,751462826,22,Intake,English,Pretrial,Jail Inmate,Single,1414894354,2,8,Medium
15360,PRETRIAL,1,Caucasian,-355881591,22,Intake,English,Post Sentence,Probation,Married,1365092398,1,8,Low
15361,PRETRIAL,1,African-American,601099293,22,Intake,English,Pretrial,Jail Inmate,Single,1365151309,2,8,Medium
15362,PRETRIAL,1,African-American,637837601,22,Intake,English,Pretrial,Jail Inmate,Single,1367568879,3,8,High
15363,PRETRIAL,1,African-American,554894528,22,Intake,English,Pretrial,Jail Inmate,Single,1363533643,1,8,Medium
15364,PRETRIAL,1,Caucasian,706419103,22,Intake,English,Pretrial,Pretrial Defendant,Single,1414104592,3,8,Medium
15365,Probation,1,Hispanic,513342708,22,Intake,English,Post Sentence,Probation,Single,1375176257,2,8,Medium
15366,PRETRIAL,1,African-American,-238647372,22,Intake,English,Pretrial,Jail Inmate,Married,1363990422,1,8,Low
15367,Probation,0,Caucasian,273439096,22,Intake,English,Post Sentence,Probation,Single,1376618040,1,8,Low
15368,PRETRIAL,1,African-American,681845884,22,Intake,English,Pretrial,Pretrial Defendant,Single,1393872593,1,8,Low
15369,Probation,1,African-American,-319005328,22,Intake,English,Post Sentence,Probation,Single,1365703963,1,8,Low
15370,PRETRIAL,1,African-American,638331465,22,Intake,English,Pretrial,Jail Inmate,Single,1365355713,2,8,Medium
15371,PRETRIAL,1,African-American,803044674,22,Intake,English,Post Sentence,Probation,Single,1376018081,3,8,High
15372,PRETRIAL,1,African-American,730056345,22,Intake,English,Pretrial,Jail Inmate,Single,1362061257,3,8,High
15373,Probation,1,African-American,718964587,22,Intake,English,Post Sentence,Probation,Single,1370495719,4,8,High
15374,PRETRIAL,1,Caucasian,-400773923,22,Intake,English,Pretrial,Jail Inmate,Divorced,1389330227,1,8,Low
15375,PRETRIAL,1,Caucasian,-42618084,22,Intake,English,Post Sentence,Probation,Divorced,1385384754,1,8,Low
15376,PRETRIAL,1,African-American,715944940,22,Intake,English,Pretrial,Pretrial Defendant,Single,1414634767,1,8,Medium
15377,PRETRIAL,0,African-American,584293425,22,Intake,English,Pretrial,Jail Inmate,Single,1411580748,2,8,Medium
15378,PRETRIAL,1,Caucasian,59840630,22,Intake,English,Post Sentence,Probation,Single,1375515621,1,8,Low
15379,PRETRIAL,0,Caucasian,-86025668,22,Intake,English,Pretrial,Pretrial Defendant,Single,1386338782,1,8,Low
15380,Probation,1,Hispanic,637338043,22,Intake,English,Post Sentence,Probation,Single,1379575212,1,8,Low
15381,PRETRIAL,1,African-American,421834114,22,Intake,English,Post Sentence,Probation,Single,1368669011,3,8,High
15382,Probation,1,Hispanic,685404247,22,Intake,English,Post Sentence,Probation,Single,1367857853,1,8,Low
15383,Probation,0,Hispanic,615371784,22,Intake,English,Post Sentence,Probation,Single,1358813342,2,8,Medium
15384,Probation,1,African-American,597367983,22,Intake,English,Post Sentence,Probation,Single,1360233121,4,8,High
15385,PRETRIAL,1,African-American,750429904,22,Intake,English,Pretrial,Jail Inmate,Single,1418475300,1,8,Low
15386,PRETRIAL,1,Caucasian,513349781,22,Intake,English,Post Sentence,Probation,Single,1363981428,2,8,Medium
15387,PRETRIAL,1,Caucasian,-246007471,22,Intake,English,Pretrial,Jail Inmate,Divorced,1360114566,1,8,Low
15388,PRETRIAL,1,African-American,718706392,22,Intake,English,Pretrial,Jail Inmate,Single,1361947299,1,8,Low
15389,PRETRIAL,1,Caucasian,732726391,22,Intake,English,Pretrial,Jail Inmate,Single,1417758552,3,8,High
15390,PRETRIAL,1,Caucasian,-670251773,22,Intake,English,Post Sentence,Probation,Single,1366347060,1,8,Low
15391,PRETRIAL,1,Caucasian,504465253,22,Intake,English,Pretrial,Jail Inmate,Single,1416723489,1,8,Low
15392,Probation,1,Hispanic,548393044,22,Intake,English,Post Sentence,Probation,Single,1360432416,3,8,High
15393,Probation,1,Caucasian,-72772622,22,Intake,English,Post Sentence,Probation,Divorced,1378473723,1,8,Low
15394,Probation,0,Caucasian,-213004918,22,Intake,English,Post Sentence,Probation,Divorced,1397406586,1,8,Low
15395,PRETRIAL,1,African-American,492872447,22,Intake,English,Pretrial,Jail Inmate,Single,1361581999,4,8,High
15396,Probation,1,Hispanic,-274929481,22,Intake,English,Post Sentence,Probation,Married,1377214912,1,8,Low
15397,PRETRIAL,1,African-American,682706192,22,Intake,English,Pretrial,Jail Inmate,Single,1366011306,2,8,Medium
15398,Probation,1,Caucasian,15802635,22,Intake,English,Post Sentence,Probation,Single,1377788566,1,8,Low
15399,PRETRIAL,1,African-American,406415382,22,Intake,English,Pretrial,Jail Inmate,Single,1360914891,2,8,Medium
15400,PRETRIAL,0,African-American,786440240,22,Intake,English,Pretrial,Jail Inmate,Single,1419131883,3,8,High
15401,PRETRIAL,0,Caucasian,-133918725,22,Intake,English,Post Sentence,Probation,Single,1384696478,1,8,Low
15402,PRETRIAL,0,African-American,591501548,22,Intake,English,Post Sentence,Probation,Single,1370896986,1,8,Low
15403,PRETRIAL,0,Caucasian,303909736,22,Intake,English,Pretrial,Jail Inmate,Single,1392998536,1,8,Low
15404,Probation,0,Hispanic,708184278,22,Intake,English,Post Sentence,Probation,Single,1378709837,2,8,Medium
15405,PRETRIAL,1,African-American,554083903,22,Intake,English,Pretrial,Jail Inmate,Single,1418087161,1,8,Low
15406,PRETRIAL,1,Caucasian,422188347,22,Intake,English,Pretrial,Jail Inmate,Single,1415090336,1,8,Medium
15407,Probation,0,Caucasian,-7803428,22,Intake,English,Post Sentence,Probation,Single,1391350240,1,8,Low
15408,Probation,1,African-American,429251445,22,Intake,English,Post Sentence,Probation,Single,1368253490,4,8,High
15409,PRETRIAL,1,African-American,670799212,22,Intake,English,Pretrial,Jail Inmate,Single,1360938974,1,8,Low
15410,PRETRIAL,1,African-American,865452059,22,Intake,English,Pretrial,Jail Inmate,Single,1411900658,3,8,High
15411,Probation,0,Hispanic,606765195,22,Intake,English,Post Sentence,Probation,Single,1377902338,1,8,Low
15412,PRETRIAL,1,African-American,662905260,22,Intake,English,Pretrial,Jail Inmate,Single,1359596855,3,8,High
15413,PRETRIAL,1,African-American,724774661,22,Intake,English,Pretrial,Jail Inmate,Single,1362373221,3,8,High
15414,PRETRIAL,1,African-American,516781785,22,Intake,English,Pretrial,Jail Inmate,Married,1365594044,1,8,Low
15415,PRETRIAL,1,Caucasian,392453961,22,Intake,English,Pretrial,Jail Inmate,Single,1414400826,2,8,Medium
15416,PRETRIAL,0,African-American,734895047,22,Intake,English,Pretrial,Pretrial Defendant,Single,1374384197,1,8,Low
15417,Probation,1,Hispanic,688030293,22,Intake,English,Post Sentence,Probation,Single,1399455296,1,8,Low
15418,Probation,1,Hispanic,587595812,22,Intake,English,Post Sentence,Probation,Single,1370826740,1,8,Low
15419,PRETRIAL,1,Caucasian,431304277,22,Intake,English,Pretrial,Pretrial Defendant,Single,1388134157,1,8,Low
15420,PRETRIAL,1,African-American,710288956,22,Intake,English,Pretrial,Jail Inmate,Single,1416858195,2,8,Medium
15421,PRETRIAL,1,African-American,263427661,22,Intake,English,Pretrial,Jail Inmate,Single,1415466370,2,8,Medium
15422,PRETRIAL,1,African-American,569067094,22,Intake,English,Pretrial,Pretrial Defendant,Single,1417695628,4,8,High
15423,Probation,1,African-American,713535683,22,Intake,English,Post Sentence,Probation,Single,1378584290,3,8,Medium
15424,PRETRIAL,1,African-American,637831587,22,Intake,English,Pretrial,Pretrial Defendant,Single,1379997758,2,8,Medium
15425,PRETRIAL,1,Caucasian,727041943,22,Intake,English,Pretrial,Jail Inmate,Single,1417255365,1,8,Low
15426,PRETRIAL,1,African-American,430678423,22,Intake,English,Pretrial,Jail Inmate,Single,1360001977,3,8,High
15427,Probation,1,Hispanic,562136790,22,Intake,English,Post Sentence,Probation,Single,1410177711,1,8,Low
15428,Probation,1,Caucasian,-736679432,22,Intake,English,Post Sentence,Probation,Divorced,1381706650,1,8,Low
15429,PRETRIAL,1,Caucasian,-116567729,22,Intake,English,Pretrial,Pretrial Defendant,Single,1367981664,1,8,Low
15430,PRETRIAL,1,African-American,611061110,22,Intake,English,Pretrial,Jail Inmate,Single,1414827197,1,8,Low
15431,Probation,1,Caucasian,-341936226,22,Intake,English,Post Sentence,Probation,Divorced,1363742024,1,8,Low
15432,Probation,1,African-American,342237760,22,Intake,English,Post Sentence,Probation,Single,1392934897,1,8,Low
15433,PRETRIAL,1,African-American,565907723,22,Intake,English,Pretrial,Jail Inmate,Single,1368363774,4,8,High
15434,PRETRIAL,1,African-American,760180654,22,Intake,English,Pretrial,Jail Inmate,Single,1362833826,1,8,Low
15435,Probation,0,African-American,630155989,22,Intake,English,Post Sentence,Probation,Single,1396537519,1,8,Medium
15436,PRETRIAL,0,African-American,709045808,22,Intake,English,Post Sentence,Probation,Single,1379205566,3,8,High
15437,PRETRIAL,0,Caucasian,672247792,22,Intake,English,Pretrial,Pretrial Defendant,Single,1390164614,1,8,Low
15438,PRETRIAL,1,African-American,716550897,22,Intake,English,Pretrial,Pretrial Defendant,Single,1367572087,4,8,High
15439,PRETRIAL,0,African-American,753278833,22,Intake,English,Pretrial,Jail Inmate,Single,1418550426,3,8,Medium
15440,PRETRIAL,1,Caucasian,443614977,22,Intake,English,Pretrial,Jail Inmate,Single,1417211096,1,8,Low
15441,PRETRIAL,1,African-American,591347261,22,Intake,English,Pretrial,Jail Inmate,Single,1413823118,2,8,Medium
15442,Probation,1,African-American,656067508,22,Intake,English,Post Sentence,Probation,Single,1369135254,3,8,Medium
15443,PRETRIAL,1,African-American,489170101,22,Intake,English,Pretrial,Jail Inmate,Single,1363221106,2,8,Medium
15444,PRETRIAL,1,Caucasian,118305018,22,Intake,English,Pretrial,Jail Inmate,Married,1418088950,1,8,Low
15445,Probation,1,Caucasian,-120721073,22,Intake,English,Post Sentence,Probation,Divorced,1357270534,1,8,Low
15446,PRETRIAL,1,African-American,691688168,22,Intake,English,Pretrial,Jail Inmate,Single,1366149837,4,8,High
15447,PRETRIAL,1,Caucasian,386877323,22,Intake,English,Pretrial,Jail Inmate,Single,1367728600,1,8,Low
15448,PRETRIAL,1,African-American,645727188,22,Intake,English,Pretrial,Pretrial Defendant,Single,1364604752,3,8,High
15449,PRETRIAL,1,African-American,820672034,17,Intake,English,Pretrial,Pretrial Defendant,Single,1366439698,4,8,High
15450,Probation,1,African-American,375245327,22,Intake,English,Post Sentence,Probation,Single,1367283060,1,8,Low
15451,PRETRIAL,1,African-American,691962883,22,Intake,English,Pretrial,Jail Inmate,Single,1417910469,1,8,Low
15452,PRETRIAL,1,African-American,699864806,22,Intake,English,Pretrial,Jail Inmate,Single,1365199222,4,8,High
15453,Probation,1,African-American,451503229,22,Intake,English,Post Sentence,Probation,Single,1371217940,4,8,High
15454,PRETRIAL,1,African-American,596896830,22,Intake,English,Pretrial,Pretrial Defendant,Single,1366010664,3,8,High
15455,PRETRIAL,1,African-American,513390523,22,Intake,English,Pretrial,Jail Inmate,Single,1367928476,4,8,High
15456,PRETRIAL,0,African-American,759011681,22,Intake,English,Pretrial,Jail Inmate,Single,1409856244,3,8,Medium
15457,PRETRIAL,1,African-American,440545139,22,Intake,English,Pretrial,Jail Inmate,Single,1367036060,1,8,Low
15458,Probation,0,Caucasian,289760898,22,Intake,English,Post Sentence,Probation,Single,1390117505,1,8,Low
15459,Probation,1,Hispanic,437030016,22,Intake,English,Post Sentence,Probation,Single,1410170270,2,8,Medium
15460,PRETRIAL,1,Caucasian,-5743203,22,Intake,English,Pretrial,Jail Inmate,Married,1414153636,1,8,Low
15461,PRETRIAL,1,African-American,685715370,22,Intake,English,Pretrial,Jail Inmate,Single,1360459786,2,8,Medium
15462,PRETRIAL,1,Caucasian,-747539496,22,Intake,English,Post Sentence,Probation,Married,1391306807,1,8,Low
15463,PRETRIAL,0,African-American,448044604,22,Intake,English,Post Sentence,Probation,Single,1369216560,1,8,Medium
15464,Probation,1,Hispanic,-50439277,22,Intake,English,Post Sentence,Probation,Single,1379531778,1,8,Low
15465,Probation,1,Hispanic,190111700,22,Intake,English,Other,Probation,Married,1398008586,1,8,Low
15466,PRETRIAL,1,African-American,694427123,22,Intake,English,Post Sentence,Probation,Single,1378632316,3,8,High
15467,PRETRIAL,1,African-American,674460821,22,Intake,English,Pretrial,Jail Inmate,Single,1359696977,1,8,Low
15468,Probation,1,African-American,-337397935,22,Intake,English,Post Sentence,Probation,Single,1393196487,1,8,Low
15469,PRETRIAL,1,African-American,-60956543,22,Intake,English,Pretrial,Jail Inmate,Married,1361235139,1,8,Low
15470,PRETRIAL,1,Caucasian,-34521637,22,Intake,English,Post Sentence,Probation,Single,1383955705,1,8,Low
15471,Probation,1,Hispanic,553329650,22,Intake,English,Post Sentence,Probation,Single,1376392146,2,8,Medium
15472,PRETRIAL,1,African-American,650922573,22,Intake,English,Pretrial,Jail Inmate,Single,1358953449,4,8,High
15473,PRETRIAL,1,African-American,712237820,22,Intake,English,Pretrial,Jail Inmate,Single,1362803786,3,8,High
15474,PRETRIAL,1,Caucasian,694278651,22,Intake,English,Pretrial,Pretrial Defendant,Single,1372764157,1,8,Low
15475,Probation,1,Hispanic,-176647546,22,Intake,English,Post Sentence,Probation,Married,1358312751,1,8,Low
15476,PRETRIAL,1,African-American,756938974,22,Intake,English,Pretrial,Jail Inmate,Single,1415903249,4,8,High
