,Agency_Text,Sex_Code_Text,Ethnic_Code_Text,DateOfBirth,ScaleSet_ID,AssessmentReason,Language,LegalStatus,CustodyStatus,MaritalStatus,Screening_Date,RecSupervisionLevel,Scale_ID,ScoreText
742,PRETRIAL,1,African-American,-524938423,22,Intake,English,Pretrial,Probation,Single,1357127105,1,8,Medium
743,PRETRIAL,1,Other,-18999036,22,Intake,English,Pretrial,Jail Inmate,Single,1357301197,3,8,High
744,PRETRIAL,0,Other,-112871374,22,Intake,English,Post Sentence,Probation,Married,1357457351,4,8,Medium
745,Probation,1,Other,-245265754,22,Intake,English,Other,Jail Inmate,Married,1357011377,1,8,Medium
746,PRETRIAL,1,Hispanic,278860754,22,Intake,English,Pretrial,Pretrial Defendant,Single,1357564977,2,8,Medium
747,PRETRIAL,1,Caucasian,-1115348747,22,Intake,English,Post Sentence,Jail Inmate,Single,1357509726,3,8,Low
748,PRETRIAL,1,African-American,-304632956,22,Intake,English,Pretrial,Jail Inmate,Married,1358112978,2,8,High
749,Probation,1,African-American,371639849,22,Intake,English,Pretrial,Jail Inmate,Single,1357070219,1,8,Low
750,PRETRIAL,1,Caucasian,-914715854,22,Intake,English,Pretrial,Probation,Single,1357230764,4,8,Medium
751,Probation,1,Hispanic,455584378,22,Intake,English,Post Sentence,Pretrial Defendant,Widowed,1357649932,4,8,Low
752,Probation,1,African-American,67526132,22,Intake,English,Post Sentence,Jail Inmate,Single,1357010895,1,8,Low
753,PRETRIAL,1,Caucasian,-249621905,22,Intake,English,Pretrial,Jail Inmate,Single,1357244626,4,8,Medium
754,PRETRIAL,1,African-American,-412884798,22,Intake,English,Pretrial,Jail Inmate,Single,1357923100,4,8,Medium
755,Probation,1,African-American,-850542903,22,Intake,English,Post Sentence,Probation,Single,1357896183,1,8,Low
756,PRETRIAL,1,African-American,-833835662,22,Intake,English,Pretrial,Jail Inmate,Single,1357261048,1,8,High
757,Probation,1,African-American,-18221288,22,Intake,English,Pretrial,Jail Inmate,Single,1357832165,2,8,Low
758,PRETRIAL,1,African-American,-231113231,22,Intake,English,Post Sentence,Jail Inmate,Single,1357264228,3,8,High
759,Probation,0,Hispanic,717564386,22,Intake,English,Other,Probation,Separated,1358461252,1,8,High
760,PRETRIAL,1,African-American,-347515300,22,Intake,English,Pretrial,Jail Inmate,Single,1358031076,1,8,Low
761,Probation,1,African-American,-86562229,17,Intake,English,Pretrial,Jail Inmate,Divorced,1357260584,1,8,Low
762,Probation,1,African-American,-115987722,22,Intake,English,Pretrial,Pretrial Defendant,Single,1357457131,1,8,Low
763,PRETRIAL,1,African-American,-347936020,22,Intake,English,Pretrial,Probation,Single,1357344747,2,8,High
764,Probation,0,African-American,469101518,17,Intake,English,Post Sentence,Jail Inmate,Single,1358382981,3,8,Medium
765,Probation,0,Hispanic,84041263,22,Intake,English,Post Sentence,Probation,Single,1358369289,1,8,Low
766,Probation,1,African-American,400326563,22,Intake,English,Pretrial,Probation,Single,1357031268,2,8,Medium
767,Probation,0,African-American,-219795468,22,Intake,English,Post Sentence,Jail Inmate,Single,1357034798,4,8,Medium
768,Probation,1,Hispanic,-1115050989,22,Intake,English,Pretrial,Jail Inmate,Single,1357571857,2,8,Medium
769,PRETRIAL,1,Caucasian,-387626558,22,Intake,English,Pretrial,Jail Inmate,Single,1357582315,1,8,Medium
770,PRETRIAL,1,African-American,-291576702,22,Intake,English,Pretrial,Probation,Single,1357155444,4,8,High
771,PRETRIAL,1,African-American,-216366304,22,Intake,English,Pretrial,Jail Inmate,Single,1357374900,2,8,Medium
772,PRETRIAL,1,Caucasian,145919357,17,Intake,English,Pretrial,Jail Inmate,Single,1359504000,1,8,Low
773,PRETRIAL,0,Caucasian,-269018443,22,Intake,English,Pretrial,Probation,Significant Other,1357760554,4,8,High
774,PRETRIAL,1,Hispanic,301493120,22,Intake,English,Post Sentence,Probation,Single,1358640438,4,8,Medium
775,PRETRIAL,1,Hispanic,-260780225,22,Intake,English,Post Sentence,Jail Inmate,Separated,1357413749,1,8,Low
776,Probation,1,African-American,-819838840,22,Intake,English,Post Sentence,Pretrial Defendant,Single,1358594183,1,8,Low
777,Probation,1,African-American,-534872180,22,Intake,English,Post Sentence,Probation,Married,1358222068,1,8,Low
778,PRETRIAL,1,Hispanic,-282573475,22,Intake,English,Pretrial,Jail Inmate,Single,1358083970,2,8,High
779,PRETRIAL,0,Hispanic,-38815332,22,Intake,English,Other,Pretrial Defendant,Single,1357016774,1,8,High
780,PRETRIAL,1,Hispanic,-285551379,22,Intake,English,Post Sentence,Probation,Single,1357800165,2,8,Medium
781,Probation,1,Caucasian,52412620,22,Intake,English,Pretrial,Jail Inmate,Single,1357756745,4,8,Low
782,PRETRIAL,1,Caucasian,693460329,22,Intake,English,Pretrial,Jail Inmate,Single,1358346960,3,8,Low
783,Probation,0,Caucasian,-742927543,22,Intake,English,Pretrial,Probation,Single,1357645123,4,8,Medium
784,PRETRIAL,1,Hispanic,-56162669,22,Intake,English,Post Sentence,Probation,Divorced,1357439036,1,8,Medium
785,PRETRIAL,1,Hispanic,-947687749,22,Intake,English,Pretrial,Probation,Single,1357288983,2,8,Medium
786,PRETRIAL,1,Oriental,571978357,22,Intake,English,Probation Violator,Jail Inmate,Single,1357777064,1,8,Low
787,Probation,1,African-American,610507161,22,Intake,English,Pretrial,Jail Inmate,Single,1357013834,4,8,High
788,Probation,0,African-American,-34660137,22,Intake,English,Other,Pretrial Defendant,Single,1358067461,3,8,High
789,PRETRIAL,1,African-American,596161490,22,Intake,English,Pretrial,Jail Inmate,Single,1357372722,2,8,High
790,PRETRIAL,1,African-American,-521059954,17,Intake,English,Pretrial,Jail Inmate,Single,1357282464,4,8,Low
791,PRETRIAL,1,African-American,138636541,22,Intake,English,Pretrial,Pretrial Defendant,Married,1357116463,1,8,Low
792,PRETRIAL,1,African-American,659238335,22,Intake,English,Post Sentence,Probation,Single,1357911413,1,8,High
793,PRETRIAL,1,Other,435435040,22,Intake,English,Pretrial,Probation,Single,1357802838,3,8,Low
794,Probation,0,Other,586654960,22,Intake,English,Pretrial,Pretrial Defendant,Married,1358031427,2,8,High
795,PRETRIAL,1,African-American,417809333,22,Intake,English,Pretrial,Pretrial Defendant,Separated,1357637485,3,8,Low
796,PRETRIAL,0,Caucasian,-139667130,22,Intake,English,Pretrial,Probation,Single,1358185620,1,8,Medium
797,Probation,1,Hispanic,633209857,22,Intake,English,Pretrial,Jail Inmate,Single,1357377964,3,8,High
798,PRETRIAL,1,Caucasian,351456024,22,Intake,English,Post Sentence,Jail Inmate,Single,1357721103,1,8,High
